Customer_ID,Annual_Income,Employment_Type
CUSTB04438,599856.0,Self Employed
CUSTB04439,215635.0,Self Employed
CUSTB04440,782344.0,Salaried
CUSTB04441,308796.0,Self Employed
CUSTB04442,545785.0,Salaried
CUSTB04443,498178.0,Self Employed
CUSTB04444,459300.0,Self Employed
CUSTB04445,431935.0,Self Employed
CUSTB04446,276600.0,Self Employed
CUSTB04447,309249.0,Self Employed
CUSTB04448,369659.0,Salaried
CUSTB04449,447118.0,Salaried
CUSTB04450,755366.0,Self Employed
CUSTB04451,410917.0,Salaried
CUSTB04452,334887.0,Salaried
CUSTB04453,230801.0,Self Employed
CUSTB04454,528342.0,Self Employed
CUSTB04455,262250.0,Self Employed
CUSTB04456,531689.0,Salaried
CUSTB04457,306258.0,Self Employed
CUSTB04458,308112.0,Salaried
CUSTB04459,291444.0,Salaried
CUSTB04460,465112.0,Self Employed
CUSTB04461,712377.0,Salaried
CUSTB04462,496877.0,Salaried
CUSTB04463,402798.0,Self Employed
CUSTB04464,372108.0,Self Employed
CUSTB04465,287445.0,Self Employed
CUSTB04466,311863.0,Salaried
CUSTB04467,787463.0,Self Employed
CUSTB04468,479312.0,Self Employed
CUSTB04469,587921.0,Salaried
CUSTB04470,327030.0,Salaried
CUSTB04471,550603.0,Self Employed
CUSTB04472,563272.0,Salaried
CUSTB04473,309664.0,Self Employed
CUSTB04474,524357.0,Salaried
CUSTB04475,691663.0,Salaried
CUSTB04476,381099.0,Salaried
CUSTB04477,647280.0,Self Employed
CUSTB04478,272115.0,Salaried
CUSTB04479,327278.0,Salaried
CUSTB04480,548665.0,Salaried
CUSTB04481,540299.0,Self Employed
CUSTB04482,479868.0,Salaried
CUSTB04483,336349.0,Self Employed
CUSTB04484,310065.0,Self Employed
CUSTB04485,291592.0,Self Employed
CUSTB04486,205071.0,Self Employed
CUSTB04487,494692.0,Self Employed
CUSTB04488,228912.0,Salaried
CUSTB04489,578875.0,Salaried
CUSTB04490,716010.0,Self Employed
CUSTB04491,391320.0,Self Employed
CUSTB04492,273853.0,Salaried
CUSTB04493,645693.0,Salaried
CUSTB04494,571284.0,Self Employed
CUSTB04495,705414.0,Self Employed
CUSTB04496,396204.0,Self Employed
CUSTB04497,561472.0,Self Employed
CUSTB04498,331116.0,Salaried
CUSTB04499,762644.0,Self Employed
CUSTB04500,681128.0,Self Employed
CUSTB04501,359109.0,Self Employed
CUSTB04502,578453.0,Salaried
CUSTB04503,237863.0,Self Employed
CUSTB04504,381419.0,Self Employed
CUSTB04505,531097.0,Salaried
CUSTB04506,347273.0,Self Employed
CUSTB04507,750190.0,Self Employed
CUSTB04508,779613.0,Salaried
CUSTB04509,358066.0,Self Employed
CUSTB04510,722420.0,Self Employed
CUSTB04511,255740.0,Salaried
CUSTB04512,621438.0,Self Employed
CUSTB04513,661680.0,Self Employed
CUSTB04514,558106.0,Self Employed
CUSTB04515,759172.0,Self Employed
CUSTB04516,795651.0,Salaried
CUSTB04517,287862.0,Self Employed
CUSTB04518,286051.0,Salaried
CUSTB04519,553389.0,Self Employed
CUSTB04520,747218.0,Self Employed
CUSTB04521,297137.0,Self Employed
CUSTB04522,443637.0,Self Employed
CUSTB04523,298029.0,Self Employed
CUSTB04524,752444.0,Salaried
CUSTB04525,610058.0,Self Employed
CUSTB04526,636438.0,Self Employed
CUSTB04527,727877.0,Salaried
CUSTB04528,570240.0,Salaried
CUSTB04529,242041.0,Self Employed
CUSTB04530,520844.0,Salaried
CUSTB04531,609143.0,Self Employed
CUSTB04532,518922.0,Self Employed
CUSTB04533,473640.0,Self Employed
CUSTB04534,310143.0,Salaried
CUSTB04535,535407.0,Self Employed
CUSTB04536,224267.0,Salaried
CUSTB04537,435331.0,Salaried
CUSTB04538,373851.0,Salaried
CUSTB04539,241262.0,Self Employed
CUSTB04540,264694.0,Self Employed
CUSTB04541,667457.0,Self Employed
CUSTB04542,399980.0,Salaried
CUSTB04543,321580.0,Salaried
CUSTB04544,636044.0,Self Employed
CUSTB04545,515121.0,Salaried
CUSTB04546,263889.0,Salaried
CUSTB04547,480736.0,Salaried
CUSTB04548,685548.0,Salaried
CUSTB04549,493872.0,Salaried
CUSTB04550,456488.0,Self Employed
CUSTB04551,674016.0,Self Employed
CUSTB04552,201651.0,Self Employed
CUSTB04553,655127.0,Self Employed
CUSTB04554,689966.0,Self Employed
CUSTB04555,425583.0,Salaried
CUSTB04556,322121.0,Salaried
CUSTB04557,623891.0,Self Employed
CUSTB04558,338110.0,Self Employed
CUSTB04559,272629.0,Self Employed
CUSTB04560,357256.0,Self Employed
CUSTB04561,267592.0,Salaried
CUSTB04562,526274.0,Self Employed
CUSTB04563,368451.0,Salaried
CUSTB04564,391522.0,Self Employed
CUSTB04565,740166.0,Salaried
CUSTB04566,161536.0,Self Employed
CUSTB04567,204478.0,Salaried
CUSTB04568,278381.0,Self Employed
CUSTB04569,621151.0,Salaried
CUSTB04570,390996.0,Self Employed
CUSTB04571,596700.0,Self Employed
CUSTB04572,687227.0,Salaried
CUSTB04573,284825.0,Salaried
CUSTB04574,393393.0,Self Employed
CUSTB04575,385339.0,Self Employed
CUSTB04576,542144.0,Salaried
CUSTB04577,748604.0,Salaried
CUSTB04578,522848.0,Salaried
CUSTB04579,581240.0,Self Employed
CUSTB04580,395174.0,Salaried
CUSTB04581,358735.0,Self Employed
CUSTB04582,366642.0,Salaried
CUSTB04583,502489.0,Salaried
CUSTB04584,378409.0,Self Employed
CUSTB04585,291337.0,Self Employed
CUSTB04586,693522.0,Salaried
CUSTB04587,276124.0,Self Employed
CUSTB04588,217112.0,Self Employed
CUSTB04589,710228.0,Self Employed
CUSTB04590,356131.0,Salaried
CUSTB04591,717204.0,Self Employed
CUSTB04592,667857.0,Self Employed
CUSTB04593,598989.0,Salaried
CUSTB04594,641591.0,Salaried
CUSTB04595,529903.0,Self Employed
CUSTB04596,301904.0,Salaried
CUSTB04597,768552.0,Self Employed
CUSTB04598,308174.0,Self Employed
CUSTB04599,505653.0,Salaried
CUSTB04600,348339.0,Salaried
CUSTB04601,286997.0,Self Employed
CUSTB04602,322230.0,Self Employed
CUSTB04603,769403.0,Salaried
CUSTB04604,470230.0,Salaried
CUSTB04605,795281.0,Salaried
CUSTB04606,626400.0,Self Employed
CUSTB04607,726785.0,Salaried
CUSTB04608,471882.0,Self Employed
CUSTB04609,587881.0,Self Employed
CUSTB04610,257575.0,Salaried
CUSTB04611,298114.0,Salaried
CUSTB04612,296820.0,Self Employed
CUSTB04613,655979.0,Salaried
CUSTB04614,403203.0,Self Employed
CUSTB04615,300081.0,Salaried
CUSTB04616,326458.0,Self Employed
CUSTB04617,429123.0,Self Employed
CUSTB04618,225184.0,Self Employed
CUSTB04619,672965.0,Self Employed
CUSTB04620,748717.0,Salaried
CUSTB04621,586545.0,Self Employed
CUSTB04622,592913.0,Self Employed
CUSTB04623,338321.0,Salaried
CUSTB04624,510363.0,Self Employed
CUSTB04625,370933.0,Salaried
CUSTB04626,327307.0,Self Employed
CUSTB04627,723540.0,Salaried
CUSTB04628,768673.0,Salaried
CUSTB04629,744374.0,Self Employed
CUSTB04630,600327.0,Self Employed
CUSTB04631,259915.0,Salaried
CUSTB04632,734085.0,Salaried
CUSTB04633,213936.0,Self Employed
CUSTB04634,707145.0,Self Employed
CUSTB04635,633352.0,Self Employed
CUSTB04636,441152.0,Self Employed
CUSTB04637,203356.0,Salaried
CUSTB04638,449453.0,Salaried
CUSTB04639,330658.0,Salaried
CUSTB04640,503467.0,Salaried
CUSTB04641,200474.0,Self Employed
CUSTB04642,268020.0,Salaried
CUSTB04643,663707.0,Self Employed
CUSTB04644,633360.0,Self Employed
CUSTB04645,232191.0,Self Employed
CUSTB04646,776113.0,Self Employed
CUSTB04647,451030.0,Self Employed
CUSTB04648,523613.0,Salaried
CUSTB04649,414062.0,Salaried
CUSTB04650,520619.0,Salaried
CUSTB04651,508866.0,Self Employed
CUSTB04652,728969.0,Salaried
CUSTB04653,573510.0,Self Employed
CUSTB04654,598947.0,Salaried
CUSTB04655,357681.0,Salaried
CUSTB04656,247645.0,Self Employed
CUSTB04657,435049.0,Self Employed
CUSTB04658,389294.0,Salaried
CUSTB04659,480689.0,Self Employed
CUSTB04660,444406.0,Self Employed
CUSTB04661,495617.0,Self Employed
CUSTB04662,545028.0,Salaried
CUSTB04663,431742.0,Salaried
CUSTB04664,636345.0,Salaried
CUSTB04665,440987.0,Self Employed
CUSTB04666,740894.0,Self Employed
CUSTB04667,479602.0,Self Employed
CUSTB04668,494067.0,Self Employed
CUSTB04669,208999.0,Self Employed
CUSTB04670,343213.0,Salaried
CUSTB04671,419923.0,Salaried
CUSTB04672,392003.0,Salaried
CUSTB04673,332956.0,Self Employed
CUSTB04674,753101.0,Salaried
CUSTB04675,515842.0,Salaried
CUSTB04676,535404.0,Salaried
CUSTB04677,368278.0,Self Employed
CUSTB04678,409844.0,Self Employed
CUSTB04679,593697.0,Salaried
CUSTB04680,278711.0,Salaried
CUSTB04681,251875.0,Salaried
CUSTB04682,543260.0,Salaried
CUSTB04683,723048.0,Self Employed
CUSTB04684,564837.0,Salaried
CUSTB04685,660340.0,Self Employed
CUSTB04686,278426.0,Salaried
CUSTB04687,366355.0,Self Employed
CUSTB04688,389107.0,Self Employed
CUSTB04689,321477.0,Self Employed
CUSTB04690,231361.0,Salaried
CUSTB04691,757568.0,Self Employed
CUSTB04692,307419.0,Self Employed
CUSTB04693,619241.0,Salaried
CUSTB04694,352784.0,Salaried
CUSTB04695,683223.0,Self Employed
CUSTB04696,718174.0,Self Employed
CUSTB04697,370904.0,Salaried
CUSTB04698,324989.0,Salaried
CUSTB04699,493003.0,Self Employed
CUSTB04700,649576.0,Salaried
CUSTB04701,615912.0,Salaried
CUSTB04702,760493.0,Self Employed
CUSTB04703,389218.0,Salaried
CUSTB04704,228807.0,Self Employed
CUSTB04705,254976.0,Salaried
CUSTB04706,225149.0,Salaried
CUSTB04707,756477.0,Salaried
CUSTB04708,696950.0,Salaried
CUSTB04709,439544.0,Salaried
CUSTB04710,796437.0,Salaried
CUSTB04711,610130.0,Self Employed
CUSTB04712,605494.0,Salaried
CUSTB04713,515095.0,Self Employed
CUSTB04714,728064.0,Salaried
CUSTB04715,557762.0,Salaried
CUSTB04716,258232.0,Salaried
CUSTB04717,443001.0,Salaried
CUSTB04718,741737.0,Salaried
CUSTB04719,602432.0,Salaried
CUSTB04720,678976.0,Self Employed
CUSTB04721,736582.0,Self Employed
CUSTB04722,678910.0,Salaried
CUSTB04723,701324.0,Self Employed
CUSTB04724,645084.0,Salaried
CUSTB04725,334664.0,Self Employed
CUSTB04726,531228.0,Self Employed
CUSTB04727,770900.0,Salaried
CUSTB04728,397565.0,Self Employed
CUSTB04729,294773.0,Salaried
CUSTB04730,351364.0,Salaried
CUSTB04731,295746.0,Self Employed
CUSTB04732,763527.0,Salaried
CUSTB04733,499040.0,Self Employed
CUSTB04734,408857.0,Salaried
CUSTB04735,794239.0,Self Employed
CUSTB04736,281448.0,Self Employed
CUSTB04737,766425.0,Self Employed
CUSTB04738,695490.0,Salaried
CUSTB04739,265608.0,Self Employed
CUSTB04740,207806.0,Self Employed
CUSTB04741,556223.0,Salaried
CUSTB04742,341162.0,Self Employed
CUSTB04743,357815.0,Self Employed
CUSTB04744,137698.0,Salaried
CUSTB04745,726193.0,Self Employed
CUSTB04746,466776.0,Self Employed
CUSTB04747,532536.0,Salaried
CUSTB04748,688350.0,Salaried
CUSTB04749,446238.0,Salaried
CUSTB04750,377921.0,Self Employed
CUSTB04751,224420.0,Salaried
CUSTB04752,449473.0,Salaried
CUSTB04753,375765.0,Salaried
CUSTB04754,566468.0,Self Employed
CUSTB04755,758211.0,Salaried
CUSTB04756,731717.0,Salaried
CUSTB04757,355151.0,Salaried
CUSTB04758,513931.0,Self Employed
CUSTB04759,219702.0,Salaried
CUSTB04760,785642.0,Salaried
CUSTB04761,680858.0,Self Employed
CUSTB04762,555014.0,Self Employed
CUSTB04763,313322.0,Salaried
CUSTB04764,489250.0,Salaried
CUSTB04765,413192.0,Self Employed
CUSTB04766,499348.0,Salaried
CUSTB04767,472690.0,Salaried
CUSTB04768,547981.0,Self Employed
CUSTB04769,755149.0,Salaried
CUSTB04770,393518.0,Self Employed
CUSTB04771,679072.0,Self Employed
CUSTB04772,346072.0,Salaried
CUSTB04773,678452.0,Self Employed
CUSTB04774,770838.0,Self Employed
CUSTB04775,554177.0,Salaried
CUSTB04776,372580.0,Salaried
CUSTB04777,516063.0,Self Employed
CUSTB04778,657417.0,Self Employed
CUSTB04779,363957.0,Salaried
CUSTB04780,341842.0,Salaried
CUSTB04781,551582.0,Self Employed
CUSTB04782,478846.0,Salaried
CUSTB04783,788778.0,Self Employed
CUSTB04784,697491.0,Salaried
CUSTB04785,402529.0,Self Employed
CUSTB04786,386152.0,Self Employed
CUSTB04787,748751.0,Self Employed
CUSTB04788,757549.0,Salaried
CUSTB04789,512837.0,Self Employed
CUSTB04790,415693.0,Salaried
CUSTB04791,637169.0,Salaried
CUSTB04792,724947.0,Self Employed
CUSTB04793,556313.0,Salaried
CUSTB04794,534331.0,Salaried
CUSTB04795,795053.0,Self Employed
CUSTB04796,681104.0,Self Employed
CUSTB04797,760339.0,Salaried
CUSTB04798,658401.0,Self Employed
CUSTB04799,756359.0,Self Employed
CUSTB04800,692612.0,Self Employed
CUSTB04801,796461.0,Salaried
CUSTB04802,340214.0,Self Employed
CUSTB04803,621829.0,Salaried
CUSTB04804,663207.0,Self Employed
CUSTB04805,546484.0,Salaried
CUSTB04806,617244.0,Self Employed
CUSTB04807,576052.0,Self Employed
CUSTB04808,377729.0,Salaried
CUSTB04809,345799.0,Self Employed
CUSTB04810,708778.0,Self Employed
CUSTB04811,698984.0,Self Employed
CUSTB04812,613605.0,Self Employed
CUSTB04813,616412.0,Salaried
CUSTB04814,593818.0,Self Employed
CUSTB04815,244463.0,Salaried
CUSTB04816,659482.0,Salaried
CUSTB04817,393010.0,Salaried
CUSTB04818,392991.0,Self Employed
CUSTB04819,456496.0,Self Employed
CUSTB04820,718374.0,Salaried
CUSTB04821,274308.0,Salaried
CUSTB04822,528397.0,Salaried
CUSTB04823,523579.0,Self Employed
CUSTB04824,579792.0,Salaried
CUSTB04825,279482.0,Self Employed
CUSTB04826,769448.0,Salaried
CUSTB04827,535329.0,Self Employed
CUSTB04828,768714.0,Salaried
CUSTB04829,777375.0,Self Employed
CUSTB04830,635651.0,Self Employed
CUSTB04831,622381.0,Self Employed
CUSTB04832,733478.0,Salaried
CUSTB04833,765566.0,Self Employed
CUSTB04834,625206.0,Salaried
CUSTB04835,759361.0,Self Employed
CUSTB04836,486103.0,Self Employed
CUSTB04837,649835.0,Self Employed
CUSTB04838,475544.0,Self Employed
CUSTB04839,205880.0,Salaried
CUSTB04840,233290.0,Self Employed
CUSTB04841,674050.0,Salaried
CUSTB04842,760409.0,Self Employed
CUSTB04843,770377.0,Self Employed
CUSTB04844,574636.0,Salaried
CUSTB04845,376678.0,Salaried
CUSTB04846,513071.0,Salaried
CUSTB04847,351056.0,Salaried
CUSTB04848,288295.0,Salaried
CUSTB04849,773736.0,Salaried
CUSTB04850,503070.0,Salaried
CUSTB04851,413262.0,Salaried
CUSTB04852,752405.0,Self Employed
CUSTB04853,522539.0,Salaried
CUSTB04854,448485.0,Self Employed
CUSTB04855,536891.0,Salaried
CUSTB04856,650972.0,Salaried
CUSTB04857,782595.0,Salaried
CUSTB04858,572082.0,Salaried
CUSTB04859,706139.0,Self Employed
CUSTB04860,663663.0,Salaried
CUSTB04861,693639.0,Salaried
CUSTB04862,319456.0,Salaried
CUSTB04863,740243.0,Salaried
CUSTB04864,503357.0,Salaried
CUSTB04865,215251.0,Salaried
CUSTB04866,524302.0,Self Employed
CUSTB04867,394588.0,Salaried
CUSTB04868,640469.0,Self Employed
CUSTB04869,561813.0,Self Employed
CUSTB04870,645138.0,Salaried
CUSTB04871,388269.0,Salaried
CUSTB04872,323532.0,Salaried
CUSTB04873,396080.0,Self Employed
CUSTB04874,220063.0,Salaried
CUSTB04875,707363.0,Self Employed
CUSTB04876,423670.0,Salaried
CUSTB04877,538414.0,Salaried
CUSTB04878,702331.0,Self Employed
CUSTB04879,506184.0,Salaried
CUSTB04880,394168.0,Salaried
CUSTB04881,579813.0,Salaried
CUSTB04882,288472.0,Self Employed
CUSTB04883,398094.0,Self Employed
CUSTB04884,437156.0,Self Employed
CUSTB04885,443195.0,Self Employed
CUSTB04886,473287.0,Salaried
CUSTB04887,472976.0,Self Employed
CUSTB04888,216578.0,Self Employed
CUSTB04889,634523.0,Salaried
CUSTB04890,737402.0,Self Employed
CUSTB04891,548139.0,Salaried
CUSTB04892,691028.0,Salaried
CUSTB04893,398360.0,Self Employed
CUSTB04894,418030.0,Salaried
CUSTB04895,562357.0,Self Employed
CUSTB04896,795642.0,Salaried
CUSTB04897,262132.0,Self Employed
CUSTB04898,784876.0,Self Employed
CUSTB04899,551393.0,Salaried
CUSTB04900,562337.0,Self Employed
CUSTB04901,419609.0,Self Employed
CUSTB04902,671480.0,Self Employed
CUSTB04903,324048.0,Self Employed
CUSTB04904,693936.0,Salaried
CUSTB04905,106026.0,Self Employed
CUSTB04906,577532.0,Salaried
CUSTB04907,598955.0,Salaried
CUSTB04908,219267.0,Salaried
CUSTB04909,405780.0,Self Employed
CUSTB04910,468036.0,Salaried
CUSTB04911,276077.0,Self Employed
CUSTB04912,444419.0,Salaried
CUSTB04913,680214.0,Salaried
CUSTB04914,395984.0,Self Employed
CUSTB04915,412654.0,Salaried
CUSTB04916,499669.0,Self Employed
CUSTB04917,651079.0,Self Employed
CUSTB04918,745752.0,Self Employed
CUSTB04919,444976.0,Salaried
CUSTB04920,743080.0,Self Employed
CUSTB04921,533702.0,Self Employed
CUSTB04922,528999.0,Self Employed
CUSTB04923,310675.0,Salaried
CUSTB04924,309197.0,Self Employed
CUSTB04925,255866.0,Self Employed
CUSTB04926,558043.0,Salaried
CUSTB04927,441071.0,Salaried
CUSTB04928,515282.0,Self Employed
CUSTB04929,340000.0,Self Employed
CUSTB04930,535110.0,Self Employed
CUSTB04931,650692.0,Self Employed
CUSTB04932,655836.0,Self Employed
CUSTB04933,272575.0,Salaried
CUSTB04934,467192.0,Salaried
CUSTB04935,273607.0,Self Employed
CUSTB04936,650564.0,Self Employed
CUSTB04937,649351.0,Self Employed
CUSTB04938,394704.0,Self Employed
CUSTB04939,776525.0,Salaried
CUSTB04940,757308.0,Self Employed
CUSTB04941,409350.0,Self Employed
CUSTB04942,395846.0,Salaried
CUSTB04943,369971.0,Self Employed
CUSTB04944,328252.0,Salaried
CUSTB04945,680079.0,Self Employed
CUSTB04946,531823.0,Self Employed
CUSTB04947,730701.0,Salaried
CUSTB04948,389174.0,Self Employed
CUSTB04949,504326.0,Self Employed
CUSTB04950,556086.0,Self Employed
CUSTB04951,593744.0,Salaried
CUSTB04952,223056.0,Salaried
CUSTB04953,602597.0,Self Employed
CUSTB04954,774594.0,Salaried
CUSTB04955,448898.0,Self Employed
CUSTB04956,565343.0,Salaried
CUSTB04957,682090.0,Self Employed
CUSTB04958,361590.0,Salaried
CUSTB04959,547125.0,Self Employed
CUSTB04960,424075.0,Self Employed
CUSTB04961,286451.0,Salaried
CUSTB04962,318661.0,Self Employed
CUSTB04963,450879.0,Salaried
CUSTB04964,702026.0,Salaried
CUSTB04965,409704.0,Self Employed
CUSTB04966,682045.0,Self Employed
CUSTB04967,550682.0,Salaried
CUSTB04968,793551.0,Self Employed
CUSTB04969,636211.0,Self Employed
CUSTB04970,340321.0,Self Employed
CUSTB04971,389401.0,Salaried
CUSTB04972,779887.0,Salaried
CUSTB04973,383186.0,Self Employed
CUSTB04974,637702.0,Salaried
CUSTB04975,362447.0,Salaried
CUSTB04976,563760.0,Salaried
CUSTB04977,385291.0,Self Employed
CUSTB04978,489564.0,Self Employed
CUSTB04979,250282.0,Self Employed
CUSTB04980,490528.0,Self Employed
CUSTB04981,475478.0,Salaried
CUSTB04982,478642.0,Salaried
CUSTB04983,690277.0,Self Employed
CUSTB04984,248645.0,Self Employed
CUSTB04985,420007.0,Salaried
CUSTB04986,355472.0,Self Employed
CUSTB04987,757081.0,Self Employed
CUSTB04988,484370.0,Self Employed
CUSTB04989,576740.0,Self Employed
CUSTB04990,501725.0,Self Employed
CUSTB04991,301538.0,Self Employed
CUSTB04992,356501.0,Salaried
CUSTB04993,441387.0,Salaried
CUSTB04994,632869.0,Self Employed
CUSTB04995,692750.0,Self Employed
CUSTB04996,251245.0,Salaried
CUSTB04997,720963.0,Salaried
CUSTB04998,463526.0,Self Employed
CUSTB04999,205545.0,Self Employed
CUSTB05000,211477.0,Self Employed
CUSTB05001,536666.0,Salaried
CUSTB05002,690068.0,Self Employed
CUSTB05003,489808.0,Self Employed
CUSTB05004,575515.0,Salaried
CUSTB05005,323529.0,Salaried
CUSTB05006,706614.0,Self Employed
CUSTB05007,400447.0,Self Employed
CUSTB05008,489546.0,Salaried
CUSTB05009,386361.0,Self Employed
CUSTB05010,661534.0,Self Employed
CUSTB05011,205289.0,Salaried
CUSTB05012,759572.0,Self Employed
CUSTB05013,799307.0,Salaried
CUSTB05014,745733.0,Self Employed
CUSTB05015,387545.0,Salaried
CUSTB05016,618649.0,Salaried
CUSTB05017,754387.0,Salaried
CUSTB05018,298288.0,Salaried
CUSTB05019,673859.0,Self Employed
CUSTB05020,444737.0,Salaried
CUSTB05021,432407.0,Self Employed
CUSTB05022,682331.0,Salaried
CUSTB05023,565095.0,Salaried
CUSTB05024,570751.0,Salaried
CUSTB05025,296666.0,Self Employed
CUSTB05026,446560.0,Salaried
CUSTB05027,739194.0,Self Employed
CUSTB05028,514854.0,Salaried
CUSTB05029,647852.0,Self Employed
CUSTB05030,490845.0,Self Employed
CUSTB05031,708236.0,Self Employed
CUSTB05032,768371.0,Self Employed
CUSTB05033,233955.0,Self Employed
CUSTB05034,404834.0,Self Employed
CUSTB05035,244419.0,Salaried
CUSTB05036,601849.0,Self Employed
CUSTB05037,642077.0,Salaried
CUSTB05038,469258.0,Salaried
CUSTB05039,671033.0,Self Employed
CUSTB05040,213851.0,Self Employed
CUSTB05041,336469.0,Salaried
CUSTB05042,422925.0,Salaried
CUSTB05043,301315.0,Self Employed
CUSTB05044,666079.0,Salaried
CUSTB05045,691929.0,Salaried
CUSTB05046,253180.0,Self Employed
CUSTB05047,617449.0,Salaried
CUSTB05048,757105.0,Self Employed
CUSTB05049,433206.0,Self Employed
CUSTB05050,638457.0,Salaried
CUSTB05051,711217.0,Salaried
CUSTB05052,538365.0,Salaried
CUSTB05053,324959.0,Self Employed
CUSTB05054,594667.0,Salaried
CUSTB05055,787097.0,Salaried
CUSTB05056,773105.0,Self Employed
CUSTB05057,294088.0,Salaried
CUSTB05058,562315.0,Salaried
CUSTB05059,598334.0,Self Employed
CUSTB05060,256205.0,Self Employed
CUSTB05061,580118.0,Salaried
CUSTB05062,690261.0,Self Employed
CUSTB05063,275681.0,Salaried
CUSTB05064,681988.0,Self Employed
CUSTB05065,470373.0,Self Employed
CUSTB05066,511320.0,Self Employed
CUSTB05067,680850.0,Salaried
CUSTB05068,323110.0,Self Employed
CUSTB05069,251679.0,Self Employed
CUSTB05070,304115.0,Self Employed
CUSTB05071,587786.0,Self Employed
CUSTB05072,626146.0,Salaried
CUSTB05073,688234.0,Self Employed
CUSTB05074,553256.0,Salaried
CUSTB05075,405460.0,Salaried
CUSTB05076,534240.0,Self Employed
CUSTB05077,770302.0,Salaried
CUSTB05078,399582.0,Self Employed
CUSTB05079,792532.0,Salaried
CUSTB05080,432233.0,Self Employed
CUSTB05081,787670.0,Salaried
CUSTB05082,412532.0,Salaried
CUSTB05083,247116.0,Self Employed
CUSTB05084,680922.0,Self Employed
CUSTB05085,662721.0,Salaried
CUSTB05086,539963.0,Salaried
CUSTB05087,354895.0,Self Employed
CUSTB05088,789481.0,Salaried
CUSTB05089,556686.0,Salaried
CUSTB05090,655392.0,Salaried
CUSTB05091,493284.0,Self Employed
CUSTB05092,322545.0,Salaried
CUSTB05093,227911.0,Self Employed
CUSTB05094,328122.0,Self Employed
CUSTB05095,728425.0,Salaried
CUSTB05096,589233.0,Self Employed
CUSTB05097,244808.0,Self Employed
CUSTB05098,488596.0,Self Employed
CUSTB05099,537424.0,Self Employed
CUSTB05100,473410.0,Self Employed
CUSTB05101,587734.0,Self Employed
CUSTB05102,637194.0,Self Employed
CUSTB05103,535531.0,Self Employed
CUSTB05104,231626.0,Salaried
CUSTB05105,421561.0,Self Employed
CUSTB05106,302488.0,Salaried
