Customer_ID,Disbursal_Date,Loan_Amount,DPD
CUST004175,2024-06-14,54227,30
CUST004176,2023-05-23,194597,0
CUST004177,2024-12-14,112638,0
CUST004178,2023-10-31,26224,0
CUST004179,2023-05-15,69655,0
CUST004180,2024-11-19,186387,0
CUST004181,2023-07-30,103606,0
CUST004182,2023-08-29,56857,0
CUST004183,2023-07-30,110884,0
CUST004184,2024-05-09,92868,60
CUST004185,2023-04-01,58445,60
CUST004186,2024-08-16,80896,60
CUST004187,2023-10-14,164353,0
CUST004188,2024-11-18,97384,210
CUST004189,2023-05-31,179938,0
CUST004190,2023-07-21,62337,0
CUST004191,2023-12-31,58580,0
CUST004192,2023-07-18,17923,0
CUST004193,2024-11-06,53755,0
CUST004194,2023-10-29,149556,0
CUST004195,2024-09-26,138014,0
CUST004196,2024-04-08,68951,0
CUST004197,2023-10-25,86539,0
CUST004198,2024-07-04,162450,60
CUST004199,2024-12-22,79856,0
CUST004200,2024-04-12,13209,0
CUST004201,2023-11-19,166207,210
CUST004202,2023-05-25,27224,0
CUST004203,2024-09-16,146007,0
CUST004204,2024-03-01,120474,30
CUST004205,2023-09-04,89272,0
CUST004206,2023-07-31,41185,0
CUST004207,2024-03-08,198012,180
CUST004208,2024-10-23,124593,60
CUST004209,2023-11-06,118740,0
CUST004210,2023-04-11,169948,30
CUST004211,2024-05-13,52575,60
CUST004212,2023-05-08,170640,0
CUST004213,2023-08-23,115454,60
CUST004214,2024-01-31,58736,180
CUST004215,2024-01-15,161777,0
CUST004216,2023-11-04,185556,0
CUST004217,2023-07-20,103554,0
CUST004218,2023-10-24,88004,60
CUST004219,2024-05-11,31034,0
CUST004220,2023-04-01,81859,30
CUST004221,2024-11-06,98709,0
CUST004222,2024-03-11,159434,0
CUST004223,2023-06-22,134881,0
CUST004224,2024-05-05,51934,0
CUST004225,2023-09-01,19155,30
CUST004226,2023-12-17,58399,0
CUST004227,2024-11-08,179525,90
CUST004228,2024-07-26,122880,0
CUST004229,2024-01-21,51579,0
CUST004230,2024-03-05,154157,90
CUST004231,2024-05-21,187458,210
CUST004232,2023-07-01,89893,60
CUST004233,2023-05-20,185422,0
CUST004234,2024-08-08,181177,0
CUST004235,2023-07-18,110535,0
CUST004236,2024-11-15,106076,60
CUST004237,2023-08-22,116826,0
CUST004238,2024-12-18,192129,0
CUST004239,2023-07-15,140848,0
CUST004240,2023-11-05,38097,0
CUST004241,2023-11-12,168749,0
CUST004242,2024-02-04,187739,0
CUST004243,2023-11-09,119883,60
CUST004244,2024-10-18,43839,240
CUST004245,2023-07-08,42202,0
CUST004246,2023-04-27,39018,0
CUST004247,2024-04-22,73445,0
CUST004248,2023-06-13,52562,30
CUST004249,2023-04-01,138023,0
CUST004250,2024-05-14,40367,0
CUST004251,2023-09-26,85300,150
CUST004252,2023-05-19,72974,0
CUST004253,2023-05-13,131551,0
CUST004254,2024-07-02,91483,30
CUST004255,2024-03-15,193447,0
CUST004256,2024-08-16,33589,0
CUST004257,2024-01-27,151460,0
CUST004258,2023-11-10,52989,0
CUST004259,2023-08-30,154520,0
CUST004260,2024-02-16,81892,0
CUST004261,2023-12-07,19870,0
CUST004262,2024-12-13,168866,0
CUST004263,2024-02-17,182209,0
CUST004264,2023-08-29,16462,0
CUST004265,2024-02-21,82679,0
CUST004266,2023-11-06,98583,0
CUST004267,2024-03-12,73213,0
CUST004268,2023-06-20,82825,30
CUST004269,2024-06-02,164587,0
CUST004270,2024-08-14,174419,60
CUST004271,2024-01-05,119055,0
CUST004272,2024-08-28,62813,30
CUST004273,2024-12-01,166756,150
CUST004274,2024-06-04,187787,90
CUST004275,2023-12-02,21214,30
CUST004276,2023-09-07,60411,0
CUST004277,2023-06-11,146475,0
CUST004278,2023-04-15,115927,0
CUST004279,2024-01-29,16865,30
CUST004280,2024-12-16,194039,0
CUST004281,2023-04-04,21284,60
CUST004282,2024-10-20,60748,0
CUST004283,2024-07-08,89677,30
CUST004284,2023-10-18,19070,0
CUST004285,2024-09-05,115698,30
CUST004286,2024-07-11,89556,0
CUST004287,2024-05-30,187865,180
CUST004288,2023-05-02,52406,0
CUST004289,2024-07-05,62649,60
CUST004290,2023-11-20,178809,0
CUST004291,2024-06-24,143312,0
CUST004292,2024-06-23,107846,60
CUST004293,2024-09-15,99904,150
CUST004294,2024-07-06,168526,0
CUST004295,2023-11-10,13978,30
CUST004296,2024-06-14,61866,0
CUST004297,2023-07-07,98501,30
CUST004298,2024-03-11,199551,0
CUST004299,2024-09-08,108649,90
CUST004300,2024-05-24,123949,0
CUST004301,2023-05-08,107657,0
CUST004302,2023-04-08,172243,0
CUST004303,2024-01-03,106783,30
CUST004304,2023-08-04,111440,0
CUST004305,2023-04-01,40092,0
CUST004306,2023-12-10,41651,90
CUST004307,2024-02-13,157859,210
CUST004308,2023-09-11,105523,30
CUST004309,2024-06-16,184450,0
CUST004310,2023-11-04,50553,30
CUST004311,2024-02-18,43687,0
CUST004312,2023-11-16,80995,0
CUST004313,2023-12-02,186990,210
CUST004314,2024-05-07,115000,30
CUST004315,2024-10-16,47768,0
CUST004316,2023-05-04,40676,30
CUST004317,2024-04-08,14838,90
CUST004318,2024-08-26,69152,0
CUST004319,2024-03-05,181430,0
CUST004320,2023-09-21,115544,0
CUST004321,2023-09-17,102102,30
CUST004322,2023-07-16,82327,30
CUST004323,2024-05-01,18551,0
CUST004324,2024-11-14,156167,0
CUST004325,2024-07-17,181829,0
CUST004326,2023-04-11,165391,150
CUST004327,2023-11-22,124281,0
CUST004328,2024-06-08,50186,0
CUST004329,2023-08-17,154973,60
CUST004330,2023-07-23,17335,180
CUST004331,2024-12-18,158862,0
CUST004332,2024-06-26,148881,0
CUST004333,2023-05-10,78169,0
CUST004334,2024-10-01,193806,60
CUST004335,2023-12-25,198024,90
CUST004336,2024-07-11,142064,0
CUST004337,2023-10-19,140956,360
CUST004338,2023-06-07,44467,30
CUST004339,2023-05-05,68004,60
CUST004340,2024-08-16,89794,0
CUST004341,2023-08-25,104287,0
CUST004342,2024-06-26,177257,0
CUST004343,2024-06-25,152988,0
CUST004344,2023-04-17,38310,0
CUST004345,2024-05-18,135347,150
CUST004346,2024-06-28,99937,0
CUST004347,2024-05-19,63891,360
CUST004348,2023-12-26,64963,30
CUST004349,2023-06-16,155145,0
CUST004350,2023-08-20,48473,0
CUST004351,2024-08-27,23850,60
CUST004352,2024-01-17,195926,60
CUST004353,2024-07-15,138635,0
CUST004354,2024-05-20,199527,30
CUST004355,2024-02-29,78582,0
CUST004356,2024-09-19,145918,30
CUST004357,2024-11-08,82013,0
CUST004358,2023-11-16,135479,0
CUST004359,2023-04-24,198620,0
CUST004360,2023-07-23,68620,0
CUST004361,2023-12-15,110719,30
CUST004362,2023-08-28,109362,60
CUST004363,2023-04-04,182113,0
CUST004364,2024-07-24,14407,180
CUST004365,2024-08-29,110395,0
CUST004366,2023-10-19,103948,90
CUST004367,2024-06-24,140395,0
CUST004368,2023-12-28,60643,0
CUST004369,2023-07-21,185472,90
CUST004370,2024-12-20,80572,30
CUST004371,2023-12-14,140120,90
CUST004372,2023-11-15,66909,0
CUST004373,2023-06-29,96714,210
CUST004374,2024-08-01,41895,60
CUST004375,2023-07-07,53492,0
CUST004376,2024-10-13,189250,0
CUST004377,2023-08-07,19034,0
CUST004378,2023-11-27,188203,180
CUST004379,2024-09-15,14849,0
CUST004380,2024-02-12,76517,0
CUST004381,2024-11-11,145723,30
CUST004382,2023-11-02,174281,0
CUST004383,2024-01-27,186478,90
CUST004384,2023-08-23,187105,150
CUST004385,2023-10-08,128000,0
CUST004386,2024-06-22,11857,0
CUST004387,2024-05-12,185043,0
CUST004388,2024-07-03,185818,0
CUST004389,2024-10-27,172853,0
CUST004390,2023-10-20,193071,60
CUST004391,2024-05-01,57767,30
CUST004392,2023-10-10,81497,0
CUST004393,2024-05-17,126416,0
CUST004394,2024-07-08,63556,0
CUST004395,2024-10-09,57196,0
CUST004396,2023-10-18,112305,60
CUST004397,2023-12-11,31218,0
CUST004398,2024-06-21,174586,60
CUST004399,2024-08-15,106994,30
CUST004400,2023-04-09,70841,90
CUST004401,2024-10-28,94484,90
CUST004402,2024-11-20,197455,30
CUST004403,2024-12-04,195339,60
CUST004404,2024-12-25,129752,60
CUST004405,2023-12-08,67652,0
CUST004406,2023-04-07,37599,0
CUST004407,2023-10-02,132657,210
CUST004408,2023-12-01,87242,0
CUST004409,2024-01-10,197592,240
CUST004410,2023-04-23,24812,0
CUST004411,2024-01-13,31041,180
CUST004412,2024-10-05,153134,30
CUST004413,2024-01-27,124324,0
CUST004414,2024-05-15,103935,0
CUST004415,2024-01-11,116247,60
CUST004416,2023-10-18,138452,0
CUST004417,2023-11-06,190438,30
CUST004418,2024-03-21,34862,0
CUST004419,2023-09-04,71673,30
CUST004420,2023-05-13,112361,0
CUST004421,2024-06-08,195284,0
CUST004422,2024-08-14,134431,0
CUST004423,2024-09-02,79001,0
CUST004424,2024-02-04,88378,0
CUST004425,2024-04-20,130656,180
CUST004426,2024-08-17,38562,0
CUST004427,2024-12-31,119334,0
CUST004428,2024-05-03,61849,0
CUST004429,2024-07-18,68361,0
CUST004430,2024-04-20,19943,30
CUST004431,2023-12-08,173987,0
CUST004432,2023-04-11,143114,60
CUST004433,2024-03-26,183170,30
CUST004434,2023-12-17,110476,0
CUST004435,2024-06-16,136019,0
CUST004436,2023-12-11,158196,0
CUST004437,2024-01-17,47726,30
CUST004438,2024-09-28,29399,0
CUST004439,2023-07-23,185132,0
CUST004440,2024-10-18,168147,0
CUST004441,2024-03-10,114608,60
CUST004442,2024-10-17,29179,0
CUST004443,2023-09-19,50665,0
CUST004444,2024-01-29,191883,0
CUST004445,2024-02-12,117957,0
CUST004446,2023-07-31,91384,60
CUST004447,2024-11-11,33904,30
CUST004448,2024-12-31,173080,0
CUST004449,2023-10-01,36793,180
CUST004450,2024-05-11,18794,0
CUST004451,2024-04-12,99179,300
CUST004452,2024-07-26,13224,30
CUST004453,2023-09-06,163596,0
CUST004454,2024-01-07,29938,30
CUST004455,2024-06-20,111046,90
CUST004456,2023-04-29,139480,0
CUST004457,2023-08-28,88529,0
CUST004458,2023-06-17,177573,30
CUST004459,2024-03-22,81271,30
CUST004460,2024-06-03,179359,60
CUST004461,2024-08-30,12844,30
CUST004462,2023-05-29,71048,30
CUST004463,2024-06-04,58256,0
CUST004464,2024-01-17,148098,30
CUST004465,2024-03-28,92009,0
CUST004466,2024-06-25,180413,360
CUST004467,2024-04-20,93563,0
CUST004468,2024-08-19,122979,0
CUST004469,2023-10-11,163280,90
CUST004470,2024-10-02,79402,0
CUST004471,2024-04-07,115482,0
CUST004472,2024-08-08,44654,60
CUST004473,2024-09-17,113616,0
CUST004474,2024-09-26,97734,0
CUST004475,2023-10-08,161651,0
CUST004476,2024-01-01,26533,60
CUST004477,2024-06-24,198295,0
CUST004478,2024-12-19,104916,0
CUST004479,2024-06-05,103368,0
CUST004480,2024-06-02,158961,30
CUST004481,2023-04-30,96451,60
CUST004482,2023-06-25,76838,90
CUST004483,2024-05-24,167166,0
CUST004484,2024-07-07,49143,30
CUST004485,2024-09-07,39850,60
CUST004486,2023-04-25,111951,0
CUST004487,2024-08-18,82111,0
CUST004488,2024-01-29,107057,180
CUST004489,2023-12-27,11666,0
CUST004490,2023-05-03,181216,30
CUST004491,2024-09-17,170953,210
CUST004492,2024-05-27,47903,60
CUST004493,2023-07-05,105275,180
CUST004494,2024-05-02,146518,0
CUST004495,2024-08-07,172109,0
CUST004496,2024-08-28,186529,0
CUST004497,2024-02-18,43651,0
CUST004498,2024-07-12,189475,0
CUST004499,2024-08-27,40318,180
CUST004500,2023-04-03,161199,0
CUST004501,2023-10-16,80918,0
CUST004502,2024-03-28,182994,0
CUST004503,2024-07-20,71997,0
CUST004504,2024-11-18,138088,30
CUST004505,2023-07-10,91328,0
CUST004506,2023-04-13,196789,0
CUST004507,2023-12-27,36427,0
CUST004508,2024-03-03,191869,0
CUST004509,2024-09-25,144784,0
CUST004510,2023-06-01,111130,210
CUST004511,2023-07-09,58474,30
CUST004512,2023-10-27,102041,0
CUST004513,2024-12-18,103889,0
CUST004514,2024-09-13,125741,30
CUST004515,2024-05-02,17476,0
CUST004516,2023-09-24,156118,0
CUST004517,2024-06-16,27723,0
CUST004518,2024-07-24,16878,0
CUST004519,2023-04-14,89545,210
CUST004520,2024-10-07,189052,60
CUST004521,2024-05-08,161087,0
CUST004522,2024-05-28,49730,0
CUST004523,2023-12-07,186244,90
CUST004524,2024-11-28,21047,0
CUST004525,2024-01-25,97366,30
CUST004526,2024-05-17,27962,0
CUST004527,2023-07-19,148590,0
CUST004528,2023-06-04,181127,0
CUST004529,2024-04-04,67217,0
CUST004530,2023-04-09,130195,30
CUST004531,2023-08-17,63537,0
CUST004532,2023-08-17,175975,180
CUST004533,2023-12-27,149940,0
CUST004534,2024-06-15,182671,180
CUST004535,2023-08-21,103929,60
CUST004536,2023-12-18,37775,0
CUST004537,2024-09-07,91717,60
CUST004538,2024-12-17,60426,0
CUST004539,2024-03-12,29107,30
CUST004540,2024-06-28,54668,0
CUST004541,2024-08-19,100477,0
CUST004542,2023-09-26,101220,0
CUST004543,2024-04-26,114719,30
CUST004544,2024-01-17,80632,0
CUST004545,2023-08-13,149373,30
CUST004546,2023-12-22,30638,60
CUST004547,2023-08-08,150246,150
CUST004548,2024-01-01,123109,0
CUST004549,2024-04-12,101578,0
CUST004550,2023-08-15,131329,0
CUST004551,2024-07-25,50946,0
CUST004552,2023-07-26,62182,210
CUST004553,2024-10-13,86211,0
CUST004554,2024-02-16,193987,0
CUST004555,2023-07-05,183458,0
CUST004556,2023-05-25,56715,0
CUST004557,2023-08-15,168349,60
CUST004558,2024-07-05,107300,0
CUST004559,2024-05-21,88894,30
CUST004560,2023-07-11,187368,0
CUST004561,2023-05-06,99205,0
CUST004562,2023-05-13,188921,0
CUST004563,2024-01-13,95559,0
CUST004564,2024-12-19,49508,0
CUST004565,2024-04-05,140864,0
CUST004566,2023-04-18,148204,0
CUST004567,2023-10-20,187884,0
CUST004568,2023-09-17,198670,0
CUST004569,2024-10-27,19564,0
CUST004570,2024-05-07,51857,210
CUST004571,2024-06-03,108746,0
CUST004572,2023-04-26,199216,0
CUST004573,2023-08-26,37903,0
CUST004574,2024-01-11,141977,0
CUST004575,2023-05-11,27377,0
CUST004576,2024-05-29,26719,0
CUST004577,2023-11-06,129964,0
CUST004578,2024-06-22,125337,0
CUST004579,2024-03-26,122492,0
CUST004580,2024-07-16,128743,30
CUST004581,2024-05-09,189831,0
CUST004582,2024-10-12,119614,0
CUST004583,2024-08-07,104808,180
CUST004584,2023-08-14,131312,0
CUST004585,2024-01-04,186917,0
CUST004586,2023-09-23,139960,30
CUST004587,2024-05-02,10388,60
CUST004588,2024-08-14,76110,30
CUST004589,2023-11-17,70465,0
CUST004590,2023-12-22,184542,30
CUST004591,2023-05-31,121148,0
CUST004592,2023-12-06,39909,0
CUST004593,2024-01-21,161566,30
CUST004594,2024-12-24,71109,0
CUST004595,2023-05-02,67697,0
CUST004596,2023-08-15,90323,0
CUST004597,2024-01-11,125065,30
CUST004598,2024-11-26,129666,180
CUST004599,2024-02-25,27594,60
CUST004600,2024-10-11,151225,30
CUST004601,2024-05-11,64620,240
CUST004602,2024-11-11,105399,0
CUST004603,2024-04-10,161983,30
CUST004604,2023-10-02,122935,30
CUST004605,2023-06-22,164852,0
CUST004606,2024-09-16,53402,0
CUST004607,2024-10-01,156250,0
CUST004608,2024-04-12,91387,0
CUST004609,2024-06-24,55136,0
CUST004610,2024-11-02,76586,30
CUST004611,2023-09-03,164034,30
CUST004612,2024-03-29,179062,0
CUST004613,2023-11-13,15647,30
CUST004614,2023-06-24,37194,0
CUST004615,2023-10-13,115255,30
CUST004616,2024-09-30,145684,0
CUST004617,2023-08-23,39945,60
CUST004618,2023-04-21,121233,180
CUST004619,2024-09-03,193813,0
CUST004620,2023-06-05,120265,0
CUST004621,2024-06-09,140930,30
CUST004622,2023-06-19,42051,30
CUST004623,2023-11-15,193288,30
CUST004624,2024-01-16,57869,60
CUST004625,2024-10-17,87960,0
CUST004626,2024-06-21,161074,0
CUST004627,2023-06-28,141818,30
CUST004628,2024-01-21,74226,0
CUST004629,2023-11-02,134519,0
CUST004630,2024-08-15,183874,60
CUST004631,2023-11-27,51471,0
CUST004632,2024-02-18,35622,300
CUST004633,2024-08-14,107630,30
CUST004634,2024-12-05,187314,0
CUST004635,2024-03-03,138340,0
CUST004636,2023-08-12,196385,0
CUST004637,2024-06-05,20417,0
CUST004638,2023-04-24,187264,90
CUST004639,2023-08-11,151383,0
CUST004640,2023-12-23,37341,0
CUST004641,2024-10-05,129788,0
CUST004642,2023-09-18,130416,0
CUST004643,2024-12-24,195323,0
CUST004644,2023-05-22,73123,0
CUST004645,2023-12-27,126661,90
CUST004646,2023-07-14,77170,0
CUST004647,2023-06-28,174930,0
CUST004648,2023-07-21,57001,0
CUST004649,2024-09-12,167293,0
CUST004650,2023-08-10,37224,30
CUST004651,2024-11-14,194787,0
CUST004652,2024-08-21,135281,0
CUST004653,2023-06-06,165956,60
CUST004654,2024-06-07,74645,60
CUST004655,2023-09-23,29729,0
CUST004656,2024-09-15,144288,60
CUST004657,2024-12-20,176499,0
CUST004658,2024-07-25,81183,0
CUST004659,2023-12-29,76545,360
CUST004660,2024-06-28,196081,0
CUST004661,2024-12-25,166647,0
CUST004662,2023-11-16,76915,0
CUST004663,2023-08-31,83070,30
CUST004664,2023-05-14,148737,0
CUST004665,2023-12-09,172934,0
CUST004666,2023-12-11,75108,0
CUST004667,2024-03-23,108347,0
CUST004668,2023-06-09,161239,30
CUST004669,2024-07-21,31343,60
CUST004670,2023-07-22,62612,30
CUST004671,2023-04-27,84664,0
CUST004672,2023-11-05,140421,0
CUST004673,2024-11-20,168832,30
CUST004674,2023-11-01,159737,60
CUST004675,2024-03-24,31067,0
CUST004676,2024-08-09,129598,0
CUST004677,2024-10-20,68268,0
CUST004678,2024-03-06,164319,0
CUST004679,2023-12-28,90284,150
CUST004680,2024-08-18,77024,0
CUST004681,2024-07-29,82964,0
CUST004682,2024-11-22,49549,0
CUST004683,2024-01-11,32731,240
CUST004684,2023-12-05,10556,0
CUST004685,2023-10-05,148798,0
CUST004686,2024-09-28,130088,0
CUST004687,2023-08-03,129779,30
CUST004688,2024-02-03,167679,90
CUST004689,2023-08-27,185036,0
CUST004690,2024-10-14,152921,180
CUST004691,2024-05-17,112004,30
CUST004692,2024-07-03,110450,30
CUST004693,2023-09-19,84437,0
CUST004694,2023-05-16,72110,60
CUST004695,2023-06-18,120211,90
CUST004696,2024-04-13,199315,0
CUST004697,2023-09-18,11999,0
CUST004698,2024-10-14,13218,0
CUST004699,2024-01-17,152594,30
CUST004700,2024-01-04,160644,30
CUST004701,2024-08-08,42473,0
CUST004702,2023-11-14,133145,0
CUST004703,2024-05-17,87696,0
CUST004704,2024-04-08,150567,60
CUST004705,2024-01-24,67867,180
CUST004706,2023-08-15,147786,210
CUST004707,2024-07-09,148487,60
CUST004708,2024-08-18,150002,0
CUST004709,2023-10-31,33150,60
CUST004710,2024-02-02,71067,30
CUST004711,2023-10-01,131697,0
CUST004712,2024-12-10,41898,0
CUST004713,2024-01-15,158696,0
CUST004714,2023-09-17,107288,60
CUST004715,2024-08-10,167380,0
CUST004716,2024-12-05,123642,180
CUST004717,2024-11-12,43270,0
CUST004718,2023-10-04,11679,0
CUST004719,2023-07-18,188315,0
CUST004720,2023-07-29,20485,0
CUST004721,2024-09-23,167745,60
CUST004722,2024-12-17,21884,0
CUST004723,2024-04-22,36596,30
CUST004724,2023-11-13,77464,0
CUST004725,2024-11-27,103678,90
CUST004726,2024-07-05,135388,0
CUST004727,2024-12-30,192067,30
CUST004728,2024-10-24,149671,0
CUST004729,2023-08-25,129220,0
CUST004730,2023-09-05,56766,60
CUST004731,2024-07-16,56323,0
CUST004732,2023-12-20,34122,0
CUST004733,2024-08-01,22106,0
CUST004734,2024-07-21,128813,0
CUST004735,2023-11-07,27216,0
CUST004736,2023-10-13,175997,60
CUST004737,2023-09-27,164441,0
CUST004738,2023-09-09,38377,0
CUST004739,2024-10-10,109164,30
CUST004740,2024-02-20,32641,0
CUST004741,2023-04-24,93471,90
CUST004742,2024-07-29,119704,0
CUST004743,2024-06-07,127628,0
CUST004744,2024-07-24,18349,0
CUST004745,2024-12-08,132667,30
CUST004746,2024-06-07,22431,0
CUST004747,2024-09-23,73661,0
CUST004748,2024-04-11,23302,210
CUST004749,2024-07-12,121532,0
CUST004750,2024-12-26,67594,0
CUST004751,2024-01-10,89472,0
CUST004752,2023-08-23,198636,0
CUST004753,2024-01-17,152539,30
CUST004754,2024-03-12,85847,0
CUST004755,2023-08-16,83590,30
CUST004756,2023-07-08,80801,0
CUST004757,2024-06-20,160443,30
CUST004758,2024-01-28,12213,0
CUST004759,2023-07-19,155655,0
CUST004760,2024-07-27,22534,210
CUST004761,2024-12-24,154835,0
CUST004762,2023-06-13,145596,30
CUST004763,2023-05-07,24930,0
CUST004764,2023-05-17,167423,0
CUST004765,2023-11-03,199910,150
CUST004766,2024-01-14,171118,30
CUST004767,2023-06-18,176495,0
CUST004768,2023-09-14,99846,180
CUST004769,2023-12-19,59911,90
CUST004770,2023-06-02,169851,0
CUST004771,2023-07-04,111438,30
CUST004772,2024-01-09,83420,0
CUST004773,2023-07-15,186736,0
CUST004774,2023-07-30,59852,0
CUST004775,2024-08-14,41695,300
CUST004776,2024-05-17,52743,210
CUST004777,2024-12-31,186850,0
CUST004778,2023-12-15,76707,0
CUST004779,2024-11-04,19790,0
CUST004780,2023-12-24,52616,0
CUST004781,2023-11-24,25524,0
CUST004782,2024-08-30,160035,60
CUST004783,2024-02-13,47258,60
CUST004784,2024-12-12,47871,30
CUST004785,2024-02-29,21885,0
CUST004786,2024-05-29,58394,90
CUST004787,2024-08-21,34061,60
CUST004788,2023-12-20,60830,0
CUST004789,2023-06-10,102369,0
CUST004790,2024-03-27,125171,90
CUST004791,2023-07-21,35160,60
CUST004792,2024-07-31,21039,60
CUST004793,2024-12-07,19073,0
CUST004794,2024-05-22,115337,0
CUST004795,2024-07-29,76952,0
CUST004796,2023-08-25,89535,60
CUST004797,2023-05-23,34760,0
CUST004798,2024-05-08,76400,0
CUST004799,2023-05-29,53610,60
CUST004800,2024-06-04,167312,0
CUST004801,2024-05-17,46296,0
CUST004802,2023-06-22,107241,0
CUST004803,2024-05-28,55970,0
CUST004804,2024-09-19,155633,0
CUST004805,2023-07-01,172357,0
CUST004806,2024-01-30,77003,30
CUST004807,2023-05-08,70566,0
CUST004808,2023-10-19,67617,0
CUST004809,2023-12-12,96925,0
CUST004810,2024-07-20,30772,60
CUST004811,2023-08-23,106385,0
CUST004812,2024-07-24,58977,0
CUST004813,2023-06-18,129871,0
CUST004814,2024-09-17,52619,60
CUST004815,2024-09-14,95099,30
CUST004816,2024-07-13,197674,60
CUST004817,2023-10-19,102435,0
CUST004818,2024-05-24,148707,0
CUST004819,2023-04-03,110621,0
CUST004820,2024-07-06,24408,0
CUST004821,2023-12-09,115494,0
CUST004822,2024-02-23,51986,60
CUST004823,2024-09-01,131429,0
CUST004824,2024-11-28,140202,0
CUST004825,2024-09-08,169312,0
CUST004826,2023-06-10,33148,180
CUST004827,2024-12-17,13711,60
CUST004828,2023-07-05,15504,30
CUST004829,2024-02-22,111074,30
CUST004830,2024-03-10,131900,0
CUST004831,2023-07-30,75057,0
CUST004832,2024-01-14,78581,0
CUST004833,2024-09-06,48266,0
CUST004834,2023-06-02,142570,0
CUST004835,2024-03-17,31385,60
CUST004836,2023-11-27,47958,0
CUST004837,2023-11-21,54263,60
CUST004838,2024-09-06,161772,0
CUST004839,2024-09-08,114416,0
CUST004840,2024-03-06,173615,0
CUST004841,2023-09-13,119916,30
CUST004842,2024-10-09,95339,240
CUST004843,2023-08-10,51037,0
CUST004844,2023-11-12,130759,150
CUST004845,2024-01-04,78441,30
CUST004846,2024-07-26,47072,0
CUST004847,2023-10-05,128333,0
CUST004848,2023-05-08,187429,0
CUST004849,2023-12-23,194598,0
CUST004850,2024-01-13,77805,0
