Customer_ID,APR,Loan_Approval_Month
W008988,43.68,Apr-24
W008989,18.58,Mar-25
W008990,37.63,Oct-24
W008991,23.92,Jan-25
W008992,39.47,Dec-24
W008993,39.6,Mar-25
W008994,37.3,Nov-24
W008995,18.22,Mar-25
W008996,38.51,May-24
W008997,37.56,Sep-24
W008998,18.05,Jan-25
W008999,27.3,Jan-25
W009000,35.73,Aug-24
W009001,31.96,Nov-24
W009002,33.16,Apr-24
W009003,29.02,Dec-24
W009004,39.11,Dec-24
W009005,24.36,Feb-25
W009006,29.3,Mar-25
W009007,37.59,Oct-24
W009008,18.69,Nov-24
W009009,28.92,Dec-24
W009010,23.29,Aug-24
W009011,21.55,Feb-25
W009012,24.29,May-24
W009013,38.46,Apr-24
W009014,33.57,Aug-24
W009015,23.51,Nov-24
W009016,30.63,Jan-25
W009017,25.99,Jul-24
W009018,35.97,Jul-24
W009019,24.92,Jul-24
W009020,19.2,Nov-24
W009021,28.94,Oct-24
W009022,34.5,Feb-25
W009023,28.39,Apr-24
W009024,19.1,Jan-25
W009025,28.13,Sep-24
W009026,19.23,Jul-24
W009027,34.16,May-24
W009028,38.34,Jun-24
W009029,20.65,Jul-24
W009030,18.7,Jan-25
W009031,32.32,Oct-24
W009032,30.2,Apr-24
W009033,20.78,Apr-24
W009034,25.84,Jun-24
W009035,31.04,May-24
W009036,31.48,Jun-24
W009037,39.56,Jun-24
W009038,23.8,Feb-25
W009039,20.95,Apr-24
W009040,20.93,Sep-24
W009041,27.57,Nov-24
W009042,30.1,Aug-24
W009043,34.15,Apr-24
W009044,34.3,Feb-25
W009045,18.83,Jan-25
W009046,28.18,Feb-25
W009047,29.99,Oct-24
W009048,30.25,Feb-25
W009049,22.5,Jan-25
W009050,18.76,Dec-24
W009051,26.96,Mar-25
W009052,39.6,Oct-24
W009053,36.17,Dec-24
W009054,38.2,Jan-25
W009055,22.43,Dec-24
W009056,24.78,May-24
W009057,35.15,Nov-24
W009058,18.88,Mar-25
W009059,31.14,Oct-24
W009060,31.88,Mar-25
W009061,23.87,Oct-24
W009062,35.63,May-24
W009063,29.7,Apr-24
W009064,20.59,Jul-24
W009065,20.32,Oct-24
W009066,19.16,Sep-24
W009067,30.25,Jan-25
W009068,36.94,May-24
W009069,31,Oct-24
W009070,32.11,Jan-25
W009071,30.44,Feb-25
W009072,31.11,Dec-24
W009073,25.19,May-24
W009074,25.87,Jan-25
W009075,33.85,Feb-25
W009076,30.52,Aug-24
W009077,26.99,Feb-25
W009078,37.11,May-24
W009079,38.14,Apr-24
W009080,26.87,Feb-25
W009081,23.81,Oct-24
W009082,38.91,May-24
W009083,23.51,Sep-24
W009084,26.72,Oct-24
W009085,32.69,Apr-24
W009086,25.86,Feb-25
W009087,18.05,Mar-25
W009088,32.53,Dec-24
W009089,34.58,Sep-24
W009090,33.94,May-24
W009091,18.99,Apr-24
W009092,36.27,Apr-24
W009093,26.04,May-24
W009094,30.58,Mar-25
W009095,30.86,Dec-24
W009096,34.12,May-24
W009097,35.84,Apr-24
W009098,37.87,Jul-24
W009099,39.3,Dec-24
W009100,18.24,Mar-25
W009101,21.57,Nov-24
W009102,18.22,Oct-24
W009103,33.25,Nov-24
W009104,39.25,May-24
W009105,25.46,Aug-24
W009106,26.08,Mar-25
W009107,23.75,Mar-25
W009108,26.52,Oct-24
W009109,25.14,Apr-24
W009110,26.96,Sep-24
W009111,19.19,Oct-24
W009112,21.68,Nov-24
W009113,30.91,Aug-24
W009114,30.08,Nov-24
W009115,32.87,Jan-25
W009116,39.26,Feb-25
W009117,35.89,Apr-24
W009118,27.39,Jul-24
W009119,28.2,Feb-25
W009120,24.72,Sep-24
W009121,20.15,Jul-24
W009122,21.09,Aug-24
W009123,24.33,Feb-25
W009124,30.56,Mar-25
W009125,31.76,Feb-25
W009126,26.79,May-24
W009127,22.55,Oct-24
W009128,26.37,Dec-24
W009129,18.42,Oct-24
W009130,27.05,Apr-24
W009131,21.67,May-24
W009132,21.68,Mar-25
W009133,24.9,Feb-25
W009134,34.7,Nov-24
W009135,31.73,Apr-24
W009136,23.1,May-24
W009137,20.02,Aug-24
W009138,19.77,Sep-24
W009139,24.21,Apr-24
W009140,39.56,Apr-24
W009141,31.13,May-24
W009142,34.74,Jun-24
W009143,37.04,Dec-24
W009144,35.51,Jun-24
W009145,23.07,Nov-24
W009146,35.54,Sep-24
W009147,39.91,Jan-25
W009148,39.95,Aug-24
W009149,23.25,Dec-24
W009150,37.1,Nov-24
W009151,29.92,Feb-25
W009152,30.21,Jun-24
W009153,30.2,Oct-24
W009154,32.11,Jul-24
W009155,27.71,Nov-24
W009156,21.29,Oct-24
W009157,29.71,Jun-24
W009158,39.48,Oct-24
W009159,29.01,Sep-24
W009160,18.42,Sep-24
W009161,33.01,Feb-25
W009162,20.26,Jan-25
W009163,21.21,Jun-24
W009164,18.81,Jul-24
W009165,37.69,Jul-24
W009166,35.47,Sep-24
W009167,32.76,Dec-24
W009168,21.51,Aug-24
W009169,29.07,Nov-24
W009170,25.24,Aug-24
W009171,27.38,Sep-24
W009172,29.84,Sep-24
W009173,32.71,Jul-24
W009174,31.34,Jan-25
W009175,36.04,Jan-25
W009176,38.36,Aug-24
W009177,19.81,Jul-24
W009178,35.48,May-24
W009179,20.91,May-24
W009180,38.48,Nov-24
W009181,27.54,Jul-24
W009182,31.67,Dec-24
W009183,23.71,Mar-25
W009184,33.38,Sep-24
W009185,33.82,Mar-25
W009186,26.32,Mar-25
W009187,21.8,Aug-24
W009188,35.03,Oct-24
W009189,37.69,Sep-24
W009190,25.46,Jul-24
W009191,21.62,Jan-25
W009192,38.55,Dec-24
W009193,27.33,Sep-24
W009194,21.71,Jun-24
W009195,34.91,Jul-24
W009196,18.61,Jul-24
W009197,33.28,Nov-24
W009198,21.99,Aug-24
W009199,27.22,Nov-24
W009200,37.98,Feb-25
W009201,22.84,Nov-24
W009202,24.74,Sep-24
W009203,22.76,Aug-24
W009204,29.51,May-24
W009205,18.63,Apr-24
W009206,32.57,Oct-24
W009207,26.27,Jan-25
W009208,24.52,Mar-25
W009209,25.76,Jan-25
W009210,19.47,Feb-25
W009211,33.14,Oct-24
W009212,18.7,May-24
W009213,21.77,Jun-24
W009214,31.93,Feb-25
W009215,25.99,Nov-24
W009216,39.53,Mar-25
W009217,23.25,Jul-24
W009218,39.05,Aug-24
W009219,23.91,Oct-24
W009220,21.06,Nov-24
W009221,25.1,Apr-24
W009222,39.52,Oct-24
W009223,33.79,Jun-24
W009224,32.93,Aug-24
W009225,19.8,Mar-25
W009226,30.46,Mar-25
W009227,28.57,Apr-24
W009228,36.5,Feb-25
W009229,18.54,Jun-24
W009230,38.06,Aug-24
W009231,22.97,Apr-24
W009232,29.78,May-24
W009233,24.8,Jun-24
W009234,24.55,Nov-24
W009235,18.9,Aug-24
W009236,22.98,Aug-24
W009237,33.93,Jun-24
W009238,20.16,Dec-24
W009239,37.79,Dec-24
W009240,22.09,Mar-25
W009241,30.83,Mar-25
W009242,21.55,May-24
W009243,29.07,Nov-24
W009244,32.34,Apr-24
W009245,38.01,Aug-24
W009246,33.71,Oct-24
W009247,33.69,Nov-24
W009248,23.55,Nov-24
W009249,33.38,Sep-24
W009250,36.14,Oct-24
W009251,38.88,Jul-24
W009252,33.17,Jan-25
W009253,33.72,Oct-24
W009254,33.96,Oct-24
W009255,31.81,Dec-24
W009256,30.93,Feb-25
W009257,21.28,May-24
W009258,20.87,Feb-25
W009259,19.85,Nov-24
W009260,29.05,Dec-24
W009261,34.92,Jun-24
W009262,42.22,Nov-24
W009263,35.81,Apr-24
W009264,25.73,Jan-25
W009265,30.29,Aug-24
W009266,28.27,Apr-24
W009267,36.67,Apr-24
W009268,27.56,Sep-24
W009269,38.14,Aug-24
W009270,20.85,Aug-24
W009271,19.77,May-24
W009272,39.89,Jan-25
W009273,24.52,Dec-24
W009274,34.76,Mar-25
W009275,28.57,Aug-24
W009276,21.95,Jun-24
W009277,37.02,Feb-25
W009278,18.64,Oct-24
W009279,37.19,Sep-24
W009280,32.99,Feb-25
W009281,34.61,Sep-24
W009282,27.95,Aug-24
W009283,38.74,Jul-24
W009284,28.92,Sep-24
W009285,39.38,Oct-24
W009286,18.37,Mar-25
W009287,23.72,Nov-24
W009288,34.76,May-24
W009289,23.47,Jul-24
W009290,24.53,Feb-25
W009291,20.98,Oct-24
W009292,22.41,Jun-24
W009293,39.83,Aug-24
W009294,29.96,Jan-25
W009295,26.86,Oct-24
W009296,22.71,Dec-24
W009297,31.56,Sep-24
W009298,36.68,May-24
W009299,21.81,Dec-24
W009300,31.19,Sep-24
W009301,33.19,Jan-25
W009302,37.06,Mar-25
W009303,33.09,May-24
W009304,37.46,Apr-24
W009305,34.51,Mar-25
W009306,23.74,Jul-24
W009307,31.13,May-24
W009308,34.55,Mar-25
W009309,23.54,Oct-24
W009310,22.06,Feb-25
W009311,39.5,Oct-24
W009312,35.89,Jun-24
W009313,24.98,Feb-25
W009314,20.8,Jan-25
W009315,21.35,Apr-24
W009316,32.37,May-24
W009317,20.11,Nov-24
W009318,32.9,Jul-24
W009319,23.29,Jun-24
W009320,18.54,Jan-25
W009321,27.38,Oct-24
W009322,39.5,Jan-25
W009323,30.05,Jul-24
W009324,30.96,May-24
W009325,23.51,Jun-24
W009326,34.09,Jul-24
W009327,21.91,Apr-24
W009328,25.58,Nov-24
W009329,18.42,Feb-25
W009330,22.57,Nov-24
W009331,26.37,Aug-24
W009332,24.09,Sep-24
W009333,25.08,Jul-24
W009334,30.94,Feb-25
W009335,25.25,Jun-24
W009336,19.64,Jun-24
W009337,37.28,Jul-24
W009338,22.3,Sep-24
W009339,37.36,May-24
W009340,28.75,Sep-24
W009341,19.69,Nov-24
W009342,24.1,Dec-24
W009343,25.93,Jul-24
W009344,28.03,Aug-24
W009345,30.88,Nov-24
W009346,19.91,Jan-25
W009347,18.48,May-24
W009348,37.3,Jan-25
W009349,35.54,May-24
W009350,38.23,Dec-24
W009351,37.59,Feb-25
W009352,29.94,Sep-24
W009353,23.41,Jan-25
W009354,33.81,Dec-24
W009355,20.27,Jan-25
W009356,20.18,Oct-24
W009357,28.37,Aug-24
W009358,24.11,Mar-25
W009359,33.26,Dec-24
W009360,36.48,Dec-24
W009361,33.49,May-24
W009362,33.01,Nov-24
W009363,18.28,Nov-24
W009364,21.35,May-24
W009365,31.16,Jan-25
W009366,23.27,Oct-24
W009367,25.34,Apr-24
W009368,35.28,Aug-24
W009369,22.49,Aug-24
W009370,34.55,Jan-25
W009371,32.76,Aug-24
W009372,38.81,May-24
W009373,37.7,Jun-24
W009374,30.72,Sep-24
W009375,37.92,Apr-24
W009376,36.16,Mar-25
W009377,18.4,Sep-24
W009378,30.3,Sep-24
W009379,32.2,Oct-24
W009380,21.33,Dec-24
W009381,28,Dec-24
W009382,27.69,Jul-24
W009383,31.22,May-24
W009384,38.87,Aug-24
W009385,23.16,Apr-24
W009386,22.6,Mar-25
W009387,37.07,Mar-25
W009388,30.53,Aug-24
W009389,30.39,Mar-25
W009390,35.83,Jan-25
W009391,20.48,Jun-24
W009392,29.87,Oct-24
W009393,31.27,Oct-24
W009394,18.72,Jun-24
W009395,25.48,Aug-24
W009396,25.35,Dec-24
W009397,31.61,Jul-24
W009398,34.45,May-24
W009399,31.26,Jun-24
W009400,37.89,Feb-25
W009401,28.62,Apr-24
W009402,31.07,Aug-24
W009403,38.06,Dec-24
W009404,19.31,May-24
W009405,21.21,Jun-24
W009406,28.14,Jun-24
W009407,28.33,Oct-24
W009408,33.06,Mar-25
W009409,34.06,Jan-25
W009410,33.73,Oct-24
W009411,22.07,Feb-25
W009412,36.29,Apr-24
W009413,29.54,Jun-24
W009414,24.74,Apr-24
W009415,29.54,Dec-24
W009416,28.75,Oct-24
W009417,25.81,Aug-24
W009418,35.93,Oct-24
W009419,22.44,Jun-24
W009420,39,Jun-24
W009421,29.35,Apr-24
W009422,39.61,Aug-24
W009423,39.24,Oct-24
W009424,29.52,Jun-24
W009425,20.89,Aug-24
W009426,22.33,Jan-25
W009427,39.77,Apr-24
W009428,19.06,Oct-24
W009429,39.3,Feb-25
W009430,38.46,Nov-24
W009431,27.11,Nov-24
W009432,23.06,Apr-24
W009433,37.29,Jul-24
W009434,33.29,Dec-24
W009435,20.76,May-24
W009436,33.96,Apr-24
W009437,18.95,Sep-24
W009438,31.22,Feb-25
W009439,33.75,Feb-25
W009440,34.83,Apr-24
W009441,27.71,Sep-24
W009442,24.18,Apr-24
W009443,32.55,Sep-24
W009444,38.13,Dec-24
W009445,21.93,Aug-24
W009446,22.31,Jul-24
W009447,23.47,Nov-24
W009448,26.85,Jul-24
W009449,35.96,Jul-24
W009450,28.37,Feb-25
W009451,29.02,Dec-24
W009452,19.24,Apr-24
W009453,29.26,Mar-25
W009454,26.91,Jun-24
W009455,22.63,Feb-25
W009456,19.58,Jul-24
W009457,25.34,Nov-24
W009458,29.16,Apr-24
W009459,26.19,Jun-24
W009460,38.4,May-24
W009461,33.58,Sep-24
W009462,27.09,Mar-25
W009463,19.51,Dec-24
W009464,26.57,Jan-25
W009465,18.95,Dec-24
W009466,37.8,Jan-25
W009467,31.86,Aug-24
W009468,30,Jun-24
W009469,36.69,Nov-24
W009470,28.36,Dec-24
W009471,31.75,Dec-24
W009472,26.72,Feb-25
W009473,23.31,Apr-24
W009474,21.99,Mar-25
W009475,36.01,Jan-25
W009476,33.31,Aug-24
W009477,29.94,Jan-25
W009478,18.64,Mar-25
W009479,21.58,Dec-24
W009480,35.48,Feb-25
W009481,31.01,Jun-24
W009482,38.9,Oct-24
W009483,25.59,Dec-24
W009484,25.79,May-24
W009485,30.73,May-24
W009486,32.72,Aug-24
W009487,28.37,Nov-24
W009488,21.21,Jan-25
W009489,18.54,Aug-24
W009490,20.78,Nov-24
W009491,20.84,Jul-24
W009492,31.86,Dec-24
W009493,27.7,Jul-24
W009494,37.5,Aug-24
W009495,28.29,Mar-25
W009496,35.78,Mar-25
W009497,25.32,Mar-25
W009498,20.18,Oct-24
W009499,32.97,Dec-24
W009500,27.17,Aug-24
W009501,24.41,Oct-24
W009502,32.21,Jul-24
W009503,21.67,May-24
W009504,24.95,May-24
W009505,24.05,Aug-24
W009506,32.69,May-24
W009507,18.36,May-24
W009508,20.6,May-24
W009509,35.89,Jul-24
W009510,34.45,Nov-24
W009511,30.05,Oct-24
W009512,21.33,Aug-24
W009513,27.48,Oct-24
W009514,36.88,Sep-24
W009515,31.27,Nov-24
W009516,29.88,Nov-24
W009517,22.93,Oct-24
W009518,30.37,Aug-24
W009519,22.91,Sep-24
W009520,27.39,Feb-25
W009521,24.6,Feb-25
W009522,38.72,Jan-25
W009523,32.67,Nov-24
W009524,33.43,Oct-24
W009525,22.27,Aug-24
W009526,23.41,Jan-25
W009527,30.35,Nov-24
W009528,29.61,Jul-24
W009529,23.22,Sep-24
W009530,23.67,Jul-24
W009531,39.57,Mar-25
W009532,27.18,Aug-24
W009533,31.5,Jan-25
W009534,18.28,Jun-24
W009535,25.25,May-24
W009536,24.73,Feb-25
W009537,34.82,Apr-24
W009538,32.56,Jun-24
W009539,38.69,Feb-25
W009540,24.37,Apr-24
W009541,35.21,Sep-24
W009542,20.1,Feb-25
W009543,31.63,May-24
W009544,34.3,Jun-24
W009545,33.12,Nov-24
W009546,43.01,Aug-24
W009547,23.76,Mar-25
W009548,42.03,May-24
W009549,39.37,May-24
W009550,26.99,Jun-24
W009551,28.6,Jun-24
W009552,39.67,Nov-24
W009553,27.85,Aug-24
W009554,24.84,Nov-24
W009555,36.98,Jul-24
W009556,38.63,Dec-24
W009557,29.84,Jun-24
W009558,33.9,May-24
W009559,20.73,Sep-24
W009560,21.72,Feb-25
W009561,34.05,Jul-24
W009562,23.53,May-24
W009563,27.86,Sep-24
W009564,39.27,Jul-24
W009565,39.65,Jan-25
W009566,26.02,Feb-25
W009567,33.92,Jul-24
W009568,30.32,Jan-25
W009569,27.37,Jul-24
W009570,24.61,Jul-24
W009571,25.02,Nov-24
W009572,18.04,Apr-24
W009573,22.21,Dec-24
W009574,29.31,Jun-24
W009575,31.7,Aug-24
W009576,27.59,Aug-24
W009577,20.7,Jul-24
W009578,30.92,Jul-24
W009579,29.16,Oct-24
W009580,34.76,Jul-24
W009581,27.44,Jan-25
W009582,29.93,Jun-24
W009583,33.29,Feb-25
W009584,25.03,Dec-24
W009585,34.05,Jul-24
W009586,25.87,Jul-24
W009587,38.76,Jan-25
W009588,30.99,Mar-25
W009589,28.13,Nov-24
W009590,37.15,Mar-25
W009591,30.26,Feb-25
W009592,29.79,Oct-24
W009593,39.67,Jul-24
W009594,20.32,Nov-24
W009595,27.44,Jan-25
W009596,37.97,May-24
W009597,19.8,Dec-24
W009598,22.93,May-24
W009599,27.87,Jan-25
W009600,23.54,Jun-24
W009601,33.04,Sep-24
W009602,20.26,Oct-24
W009603,37.43,Dec-24
W009604,37.42,Nov-24
W009605,33.51,Feb-25
W009606,34.09,Sep-24
W009607,19.62,Nov-24
W009608,25.45,Feb-25
W009609,38.8,Feb-25
W009610,24.26,Aug-24
W009611,22.88,Jan-25
W009612,35.56,Jan-25
W009613,22.54,Mar-25
W009614,30.24,Mar-25
W009615,22.83,Dec-24
W009616,24.88,Jul-24
W009617,20.9,Apr-24
W009618,36.8,Nov-24
W009619,33.76,Aug-24
W009620,33.11,Dec-24
W009621,26.11,Jun-24
W009622,32.71,Dec-24
W009623,34.4,Nov-24
W009624,30.78,Sep-24
W009625,27.58,Feb-25
W009626,18.56,Jan-25
W009627,39.05,Jan-25
W009628,18.63,Feb-25
W009629,39.16,Nov-24
W009630,21.4,Nov-24
W009631,36.51,Oct-24
W009632,20.05,Oct-24
W009633,39.77,Jun-24
W009634,35.1,Oct-24
W009635,19.08,Mar-25
W009636,30.19,Jun-24
W009637,35.38,Feb-25
W009638,35.29,Dec-24
W009639,23.83,Feb-25
W009640,23.35,Aug-24
W009641,33.58,Feb-25
W009642,21.06,Nov-24
W009643,33.89,Mar-25
W009644,26.3,Jun-24
W009645,20.01,Jun-24
W009646,21.88,Jun-24
W009647,18.13,Nov-24
W009648,35.44,Dec-24
W009649,36.76,Oct-24
W009650,34.45,Apr-24
W009651,35.84,Sep-24
W009652,25.72,Jun-24
W009653,39.66,Apr-24
W009654,30.59,Jan-25
W009655,21.6,May-24
W009656,30.21,Mar-25
W009657,28.24,Jun-24
W009658,28.1,Oct-24
W009659,31.21,Sep-24
W009660,33.78,May-24
W009661,26.34,Mar-25
W009662,38.41,Aug-24
W009663,35.86,Apr-24
W009664,35.89,Jun-24
W009665,36.74,Apr-24
W009666,18.43,Jun-24
W009667,34.15,May-24
W009668,32.57,Jul-24
W009669,22.39,Aug-24
W009670,20.54,Jun-24
W009671,30.99,Jan-25
W009672,39.36,Aug-24
W009673,26.23,Feb-25
W009674,21.49,Oct-24
W009675,26.88,Jan-25
W009676,29.11,Dec-24
W009677,35.04,Nov-24
W009678,24.86,Mar-25
W009679,31.24,Mar-25
W009680,22.81,Sep-24
W009681,24.28,Dec-24
W009682,39.34,Nov-24
W009683,19.25,Mar-25
W009684,30.33,Jul-24
W009685,19.42,Feb-25
W009686,26.31,May-24
W009687,27.28,Dec-24
W009688,29.49,Sep-24
W009689,30.42,Jan-25
W009690,32.63,Nov-24
W009691,31.39,Nov-24
W009692,38.52,Jul-24
W009693,32.61,Jan-25
W009694,36.05,Aug-24
W009695,28.19,Apr-24
W009696,33.72,Dec-24
W009697,36.04,Oct-24
W009698,20.14,Apr-24
W009699,29.22,Feb-25
W009700,20.11,Jan-25
W009701,27.47,Jan-25
W009702,37.28,Jun-24
W009703,29.97,Dec-24
W009704,35.37,Feb-25
W009705,32.27,Feb-25
W009706,23.27,Mar-25
W009707,19.2,Apr-24
W009708,30.53,Sep-24
W009709,20.35,Aug-24
W009710,37.68,Jul-24
W009711,21.29,Apr-24
W009712,39.79,Oct-24
W009713,28.91,Apr-24
W009714,25.67,Apr-24
W009715,21.16,May-24
W009716,20.33,Dec-24
W009717,22.11,Apr-24
W009718,27.89,Nov-24
W009719,28.45,Apr-24
W009720,31.49,Feb-25
W009721,20.51,Apr-24
W009722,38.58,Dec-24
W009723,31.56,Nov-24
W009724,39.31,Apr-24
W009725,31.14,Oct-24
W009726,19.45,Nov-24
W009727,28.94,May-24
W009728,24.66,Jul-24
W009729,30.18,May-24
W009730,27.88,Sep-24
W009731,35.32,Aug-24
W009732,24.32,Feb-25
W009733,20.48,Feb-25
W009734,29.08,Aug-24
W009735,25.53,Mar-25
W009736,28.02,Nov-24
W009737,30.64,Mar-25
W009738,26.84,Apr-24
W009739,34.45,Jan-25
W009740,30.79,May-24
W009741,30.43,Apr-24
W009742,32.28,Jul-24
W009743,36.96,May-24
W009744,23.96,Jan-25
W009745,30.07,Feb-25
W009746,38.82,Oct-24
W009747,22.89,Mar-25
W009748,38.01,Aug-24
W009749,20.19,Aug-24
W009750,31.09,Apr-24
W009751,29.74,May-24
W009752,33.17,Aug-24
W009753,28.28,Oct-24
W009754,23.82,Apr-24
W009755,32.33,Oct-24
W009756,39.95,Feb-25
W009757,37.39,Mar-25
W009758,39.04,May-24
W009759,22.34,May-24
W009760,39.59,Dec-24
W009761,37.82,Nov-24
W009762,24.16,Jan-25
W009763,21.43,Jul-24
W009764,21,Aug-24
W009765,20.97,Dec-24
W009766,19.62,Jul-24
W009767,27.65,Jan-25
W009768,25.41,Mar-25
W009769,28.32,Nov-24
W009770,30.26,Aug-24
W009771,30.32,Apr-24
W009772,35.91,Oct-24
W009773,38.05,Jan-25
W009774,23.07,Feb-25
W009775,20.79,Feb-25
W009776,22.06,Jun-24
W009777,26.1,Oct-24
W009778,36.84,Nov-24
W009779,38.54,Jul-24
W009780,19.59,Feb-25
W009781,34.26,Sep-24
W009782,24.49,Jan-25
W009783,30.16,Oct-24
W009784,22.62,Nov-24
W009785,24.46,Jun-24
W009786,38.34,Oct-24
W009787,34.19,Aug-24
W009788,27.45,Oct-24
W009789,25.21,Sep-24
W009790,24.24,Aug-24
W009791,21.44,Jun-24
W009792,23.36,Jan-25
W009793,36.12,May-24
W009794,37.86,Jun-24
W009795,19.1,May-24
W009796,37.03,Jun-24
W009797,29.41,May-24
W009798,22.93,Apr-24
W009799,20.94,Dec-24
W009800,19.97,Jan-25
W009801,19.91,Aug-24
W009802,31.27,Dec-24
W009803,35.04,Nov-24
W009804,18.88,Oct-24
W009805,19.31,Mar-25
W009806,38.42,Sep-24
W009807,38.99,Feb-25
W009808,31.55,Jul-24
W009809,28.47,Jan-25
W009810,19.37,Jan-25
W009811,39.25,Oct-24
W009812,25.59,Oct-24
W009813,30.77,Apr-24
W009814,31.8,Dec-24
W009815,37.72,Jul-24
W009816,35.67,Oct-24
W009817,25.18,Dec-24
W009818,28.36,May-24
W009819,27.31,Nov-24
W009820,39.89,Feb-25
W009821,31.06,Jul-24
W009822,23.96,Jul-24
W009823,34.73,Jun-24
W009824,37.1,Jan-25
W009825,28.22,Jul-24
W009826,23.91,Dec-24
W009827,29.27,Apr-24
W009828,30.83,Dec-24
W009829,20.34,Feb-25
W009830,31.32,Jan-25
W009831,19.43,Dec-24
W009832,28.17,Apr-24
W009833,21.46,Dec-24
W009834,29.93,Sep-24
W009835,35.94,Nov-24
W009836,28.81,Nov-24
W009837,26.19,Nov-24
W009838,18.51,Feb-25
W009839,19.36,Nov-24
W009840,39.85,Mar-25
W009841,36.01,Apr-24
W009842,36.46,Apr-24
W009843,30.78,Oct-24
W009844,34.33,Feb-25
W009845,27.22,Mar-25
W009846,35.2,Mar-25
W009847,21.77,Dec-24
W009848,35.42,Feb-25
W009849,18.73,Jan-25
W009850,31.65,Nov-24
W009851,20.61,Feb-25
W009852,32.36,Aug-24
W009853,23,Nov-24
W009854,30.05,Dec-24
W009855,31.29,Oct-24
W009856,31.28,Feb-25
W009857,36.18,Jan-25
W009858,22.83,Feb-25
W009859,18.26,Jun-24
W009860,19.4,Dec-24
W009861,34.27,Aug-24
W009862,21.16,Feb-25
W009863,29.62,Nov-24
W009864,30.83,Feb-25
W009865,25.66,Apr-24
W009866,23.1,Apr-24
W009867,19.65,Jun-24
W009868,30.73,May-24
W009869,32.2,Aug-24
W009870,20.18,Feb-25
W009871,29.84,Dec-24
W009872,30.33,Dec-24
W009873,25.1,Nov-24
W009874,20.17,Aug-24
W009875,18.99,Jun-24
W009876,30.76,Sep-24
W009877,26.4,Nov-24
W009878,32.9,Sep-24
W009879,26.82,Oct-24
W009880,23.37,Mar-25
W009881,26.03,Mar-25
W009882,38.91,Oct-24
W009883,21.34,Oct-24
W009884,32.51,Dec-24
W009885,36.15,Dec-24
W009886,34.57,Apr-24
W009887,39.73,Jun-24
W009888,29.31,Aug-24
W009889,39.91,Feb-25
W009890,18.13,Jul-24
W009891,31.65,Mar-25
W009892,38.95,Apr-24
W009893,28.55,Apr-24
W009894,34.91,Jul-24
W009895,30.76,Aug-24
W009896,26.22,Jul-24
W009897,27.2,May-24
W009898,20.8,Aug-24
W009899,37.54,Jan-25
W009900,32.1,Jun-24
W009901,39.62,Oct-24
W009902,36.49,Jul-24
W009903,30.56,May-24
W009904,18,Feb-25
W009905,18.66,Nov-24
W009906,26.56,Jan-25
W009907,28.85,May-24
W009908,27.96,Feb-25
W009909,22.92,Oct-24
W009910,37.16,Nov-24
W009911,24.64,Jan-25
W009912,21.16,Jun-24
W009913,23.26,Sep-24
W009914,25.4,Mar-25
W009915,27.9,Jul-24
W009916,25.44,Mar-25
W009917,22.11,May-24
W009918,32.39,Nov-24
W009919,29.47,May-24
W009920,24.02,Dec-24
W009921,18.16,Dec-24
W009922,28.5,Feb-25
W009923,20.23,Nov-24
W009924,28.44,Jan-25
W009925,30.46,Jun-24
W009926,22.81,Nov-24
W009927,19.34,Aug-24
W009928,22.7,Jan-25
W009929,30.71,Aug-24
W009930,20.72,May-24
W009931,19.57,Mar-25
W009932,28.43,Jun-24
W009933,20.13,Nov-24
W009934,19.08,Apr-24
W009935,23.89,Jul-24
W009936,33.81,Sep-24
W009937,24.67,Dec-24
W009938,32.41,Nov-24
W009939,23.57,Jan-25
W009940,21.99,Aug-24
W009941,32.7,Oct-24
W009942,33.27,Nov-24
W009943,38.41,Mar-25
W009944,23.29,Dec-24
W009945,24.21,Jun-24
W009946,35.76,Feb-25
W009947,21.04,Nov-24
W009948,21.54,Jun-24
W009949,19.89,Apr-24
W009950,31.37,Jul-24
W009951,31.95,Oct-24
W009952,31.77,Dec-24
W009953,35.14,Jan-25
W009954,23.72,Oct-24
W009955,39.85,Jan-25
W009956,27.97,Feb-25
W009957,33.27,Aug-24
W009958,31.21,Apr-24
W009959,38.37,Apr-24
W009960,29.05,Mar-25
W009961,37.35,Dec-24
W009962,23.19,Jul-24
W009963,29.35,Jun-24
W009964,39.97,Feb-25
W009965,22.12,Aug-24
W009966,21.47,Oct-24
W009967,34.36,Oct-24
W009968,23.01,Aug-24
W009969,36.32,Nov-24
W009970,39.24,Aug-24
W009971,35.75,Jan-25
W009972,38.25,Jul-24
W009973,26.52,Sep-24
W009974,32,Jun-24
W009975,23.51,Jul-24
W009976,35.93,Nov-24
W009977,34.15,Jan-25
W009978,32.32,Jan-25
W009979,34.7,Jun-24
W009980,33.41,Feb-25
W009981,24.37,Jan-25
W009982,29.08,Jun-24
W009983,35.95,Sep-24
W009984,30.07,Nov-24
W009985,24.41,Jan-25
W009986,30.38,May-24
W009987,30.53,Apr-24
W009988,36.05,Jan-25
W009989,18.71,Apr-24
W009990,38.56,Oct-24
W009991,18.88,May-24
W009992,30.1,Dec-24
W009993,29.84,Jan-25
W009994,34.72,Jul-24
W009995,31.56,Oct-24
W009996,29.48,Aug-24
W009997,33.38,Aug-24
W009998,38.81,Oct-24
